geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
6320,-23.52807061220859,-46.8358061465644,carapicuíba,SP
37800,-21.30484366971553,-46.71115672468112,guaxupe,MG
18550,-23.279070340692524,-47.68601961997713,boituva,SP
82970,-25.471753858445425,-49.20825953690351,curitiba,PR
24315,-22.90081847211762,-43.07447663564648,niteroi,RJ
15806,-21.138100585896503,-48.96273415084539,catanduva,SP
15500,-20.414135368288587,-49.96605815522483,votuporanga,SP
89500,-26.784007761047537,-50.97641841648885,cacador,SC
80810,-25.41894543075192,-49.29098324562872,curitiba,PR
5750,-23.6161693131768,-46.743222332932255,sao paulo,SP
7183,-23.445701182901505,-46.45881644379365,guarulhos,SP
78055,-15.546796092432736,-56.08063036973097,cuiaba,MT
16901,-20.896830155604885,-51.3782382914931,andradina,SP
5083,-23.534765015263435,-46.71807697085811,sao paulo,SP
12051,-23.003972042194327,-45.58728189130706,taubate,SP
29161,-20.23466628201264,-40.277845369726805,serra,ES
94090,-29.92289797085809,-51.04709911449015,gravatai,RS
23587,-22.965881444341967,-43.702123610854905,rio de janeiro,RJ
1217,-23.53154437745977,-46.64794638273988,sao paulo,SP
17290,-22.504174640898626,-48.71215751245552,macatuba,SP
18270,-23.34583271914424,-47.847789893519575,tatui,SP
35500,-20.13194166168916,-44.88789995967799,divinopolis,MG
6045,-23.574312471550588,-46.79113301053159,osasco,SP
11618,-23.784101952705484,-45.62302822070772,são sebastião,SP
96506,-30.040775897065664,-52.885604297992295,cachoeira do sul,RS
12902,-22.96046699975118,-46.54405152007963,bragança paulista,SP
58225,-6.759773063280335,-35.661145351560144,solânea,PB
26600,-22.62999321923357,-43.69986138222443,paracambi,RJ
88600,-28.29792240202869,-49.93671413335067,sao joaquim,SC
15046,-20.777040098169422,-49.39379621313334,sao jose do rio preto,SP
79116,-20.42747597723473,-54.63638643632049,campo grande,MS
5083,-23.53467869248079,-46.71936980059431,sao paulo,SP
36300,-21.13370554731954,-44.26131326019967,sao joao del rei,MG
38413,-18.93638711166752,-48.311459371269805,uberlândia,MG
30310,-19.947209574239743,-43.93256036845741,belo horizonte,MG
35970,-19.932704332340645,-43.48527861588372,barao de cocais,MG
89874,-26.783953952288115,-53.19374506843019,maravilha,SC
2034,-23.50473224562872,-46.62369396003804,sao paulo,SP
35672,-20.008420285001176,-44.4699611350124,azurita,MG
13506,-22.37041583207348,-47.539160418950914,rio claro,SP
18650,-22.737920239284,-48.57127719820247,sao manuel,SP
85010,-25.388529957527897,-51.4685336430838,guarapuava,PR
75907,-17.829459461690888,-50.926485045970935,rio verde,GO
7241,-23.44452722852714,-46.43262749339723,guarulhos,SP
7084,-23.426232034970283,-46.54455063197528,guarulhos,SP
20720,-22.908248727999336,-43.29335658549247,rio de janeiro,RJ
12530,-23.07558796563428,-44.95788421241348,cunha,SP
25850,-22.16596446082136,-43.30163652493797,paraiba do sul,RJ
4241,-23.622307103525863,-46.58758138190316,são paulo,SP
12238,-23.251349577846423,-45.92846774355123,sao jose dos campos,SP
31035,-19.90029823229852,-43.91668446932889,belo horizonte,MG
76520,-14.095711977009376,-50.3374231313095,nova crixas,GO
95400,-29.439683319637982,-50.58140940597602,sao francisco de paula,RS
30180,-19.93218458174156,-43.94410742714524,belo horizonte,MG
36900,-20.26396092386309,-42.03658127816626,manhuacu,MG
7856,-23.32137933335282,-46.702032619033695,franco da rocha,SP
29260,-20.356391047959203,-40.657617149744894,domingos martins,ES
70754,-15.753884705843037,-47.88908766893247,brasília,DF
78643,-12.594597260423871,-52.19768455472478,querencia,MT
78450,-13.808232041587372,-56.08994616522714,nova mutum,MT
24914,-22.8950979373096,-42.78974812321186,marica,RJ
11410,-24.00098988787578,-46.26670714683471,guaruja,SP
7600,-23.35053399916329,-46.54724491687344,mairipora,SP
84040,-25.10973721925677,-50.16149683651687,ponta grossa,PR
41710,-12.97439342578712,-38.4336689964148,salvador,BA
5861,-23.66939711518263,-46.77235297446478,são paulo,SP
7161,-23.3977601312828,-46.43546835345376,guarulhos,SP
95690,-29.60918780244479,-50.56782611139573,rolante,RS
38415,-18.889676287264106,-48.32944796655891,uberlandia,MG
35910,-19.452380113730506,-43.11213116660803,santa maria de itabira,MG
7152,-23.401854,-46.4769,guarulhos,SP
36280,-20.957427443506084,-43.812035135402255,carandai,MG
37044,-21.562652692123887,-45.42650703330559,varginha,MG
78575,-11.246747925367552,-57.51138572506786,juara,MT
98960,-27.82286444042293,-54.677187261691714,santo cristo,RS
30610,-19.971032112960927,-43.99692065306712,belo horizonte,MG
13482,-22.57172888980902,-47.44763866403139,limeira,SP
28013,-21.766189515614688,-41.31093914450896,campos dos goytacazes,RJ
78180,-15.86382544137396,-56.07758182672624,santo antonio do leverger,MT
88813,-28.686409727247987,-49.338582024667176,criciuma,SC
32672,-19.93774468581569,-44.17104540813088,betim,MG
79902,-22.50849934022019,-55.725364333662135,ponta pora,MS
21630,-22.828353024698508,-43.4154680523112,rio de janeiro,RJ
2518,-23.511444059897368,-46.66617891318112,são paulo,SP
5083,-23.5350116924808,-46.71930935166474,sao paulo,SP
14802,-21.77715125367879,-48.1873148484621,araraquara,SP
13500,-22.404104476542244,-47.566119897310834,rio claro,SP
35604,-19.836262168250165,-45.41662056841574,moema,MG
8340,-23.61910995614292,-46.458692072306505,sao paulo,SP
83324,-25.42943064167015,-49.18959873827112,pinhais,PR
36800,-20.73251720699563,-42.03213831734212,carangola,MG
35200,-19.49529842304707,-41.07565306184726,aimores,MG
78600,-15.884894031609448,-52.25638688434017,barra do garças,MT
3713,-23.51068719677997,-46.54587354302038,sao paulo,SP
78050,-15.582690275877225,-56.07098952135549,cuiabá,MT
71505,-15.735082537047756,-47.861704378152254,brasília,DF
30850,-19.920802473772284,-44.006763662357926,belo horizonte,MG
5857,-23.6570879742506,-46.78094112132679,sao paulo,SP
15047,-20.771672803033603,-49.403295541434666,são josé do rio preto,SP
35300,-19.791110364972024,-42.1455092970488,caratinga,MG
87702,-23.08819693364282,-52.48044261531343,paranavai,PR
35740,-19.75992052317926,-44.3113696080215,esmeraldas,MG
21511,-22.84017147884661,-43.35347168551267,rio de janeiro,RJ
4445,-23.68394065390384,-46.686217238271134,sao paulo,SP
83025,-25.5599349775232,-49.21549609740904,sao jose dos pinhais,PR
90410,-30.041373540942896,-51.17780917470719,porto alegre,RS
4023,-23.59191145268046,-46.64276301165677,sao paulo,SP
1318,-23.564875128224376,-46.64719580988513,são paulo,SP
3682,-23.51991843187426,-46.48213528268749,sao paulo,SP
57082,-9.572598911737565,-35.762588114490136,maceio,AL
13250,-23.001213086853525,-46.84561247024653,itatiba,SP
59500,-5.110460078697479,-36.628696099771496,macau,RN
8505,-23.55477489909448,-46.363260619232285,ferraz de vasconcelos,SP
68905,0.0496675157573699,-51.04541865337784,macapa,AP
36420,-20.513141467844303,-43.7223270887532,ouro branco,MG
2616,-23.46922723480868,-46.65566712545441,sao paulo,SP
27660,-22.1714499938345,-43.58296973351008,rio das flores,RJ
88337,-27.004651789019288,-48.62902184570039,balneario camboriu,SC
64800,-6.770602267288731,-43.017317151552575,floriano,PI
21941,-22.814046152756084,-43.23341910530203,rio de janeiro,RJ
42800,-12.700544497922644,-38.32421181038337,camacari,BA
65940,-5.821197798818982,-46.16865769064571,grajau,MA
3156,-23.58136699134433,-46.56438226771108,são paulo,SP
23894,-22.73649219659068,-43.69997634722992,seropédica,RJ
6814,-23.663825404091508,-46.81410240977567,embu das artes,SP
87355,-24.47157081216108,-52.873654548403415,juranda,PR
36771,-21.413511293162248,-42.68058334624443,cataguases,MG
13061,-22.91253937996993,-47.115032872468106,campinas,SP
89440,-26.24159692234453,-50.79503619425766,irineopolis,SC
86975,-23.51341753889366,-51.679717095544696,mandaguari,PR
56180,-8.510233187677986,-39.3079527160095,cabrobo,PE
86450,-23.568957438621524,-49.91082344640861,quatigua,PR
3208,-23.60474025644876,-46.56572252983438,sao paulo,SP
54430,-8.194241493479122,-34.92286740550515,jaboatao dos guararapes,PE
28300,-21.19443290839001,-41.88229075257672,itaperuna,RJ
86165,-22.86285950091695,-51.39232687523587,florestópolis,PR
8285,-23.55412265306711,-46.47558418220902,sao paulo,SP
38600,-17.225486256737398,-46.87196429149209,paracatu,MG
5662,-23.61216943300688,-46.73093841513746,sao paulo,SP
45860,-15.661843938007523,-38.94778498908911,canavieiras,BA
31910,-19.86659832361936,-43.91496235261703,belo horizonte,MG
79990,-23.10018752141245,-55.225526060002096,amambai,MS
9172,-23.69343468595474,-46.51444841293476,santo andré,SP
24744,-22.84183870391791,-43.0094504180279,sao goncalo,RJ
1324,-23.5563983119626,-46.64372029141903,são paulo,SP
5878,-23.687527086040728,-46.78790260644007,sao paulo,SP
18130,-23.54317491515524,-47.12332204873909,sao roque,SP
5126,-23.49846031363604,-46.74053175535224,sao paulo,SP
98740,-28.51796333163676,-53.989466064821904,augusto pestana,RS
5163,-23.483802719401,-46.76464259394658,são paulo,SP
94930,-29.94596424312927,-51.10958231765304,cachoeirinha,RS
11702,-24.020249563419696,-46.45004688121068,praia grande,SP
26220,-22.789344951253305,-43.54551004164483,nova iguacu,RJ
58030,-7.11868045268046,-34.85512308090483,joão pessoa,PB
28400,-21.658715226720663,-41.75172092089204,sao fidelis,RJ
13563,-21.98013908201604,-47.9331191852466,sao carlos,SP
2229,-23.481318771856422,-46.56436778351318,sao paulo,SP
5026,-23.52857396808814,-46.68793839188648,sao paulo,SP
6474,-23.48512972416785,-46.83991355035067,barueri,SP
11060,-23.96630495985904,-46.333939058094096,santos,SP
5015,-23.5414940405102,-46.67483327381832,sao paulo,SP
2460,-23.49018456841136,-46.63691418457493,sao paulo,SP
78600,-15.8934017351074,-52.26530384465776,barra do garcas,MT
88820,-28.69878909007624,-49.30299145901595,icara,SC
97800,-28.39596740499968,-54.958470053437296,sao luiz gonzaga,RS
81070,-25.47772784646935,-49.296955549992816,curitiba,PR
35182,-19.58869301214589,-42.64705912017386,timoteo,MG
3086,-23.52876008992264,-46.56920769167931,são paulo,SP
29146,-20.3434248061915,-40.388742207744,cariacica,ES
5116,-23.511147129061097,-46.74764028365742,sao paulo,SP
30622,-19.985852755756262,-43.99505425867046,belo horizonte,MG
78195,-15.469726215144671,-55.73923902597874,chapada dos guimaraes,MT
80050,-25.435068956979634,-49.24971278088745,curitiba,PR
97930,-28.29316509319595,-54.63764884760512,caibaté,RS
90040,-30.042305057447084,-51.21195902524675,porto alegre,RS
4455,-23.6773459911132,-46.679135364418016,sao paulo,SP
28735,-22.112653854955035,-41.46828560383504,quissama,RJ
11680,-23.442128358258127,-45.084883863808194,ubatuba,SP
89295,-26.254613856715576,-49.51944463080785,rio negrinho,SC
89700,-27.23305913332412,-52.02436783520423,concordia,SC
11250,-23.83884877586917,-46.13236737030568,bertioga,SP
13900,-22.70823955842804,-46.77281438980903,amparo,SP
82515,-25.39801445850885,-49.2313935328928,curitiba,PR
95560,-29.333601416389467,-49.73554167142684,torres,RS
5344,-23.5534498842691,-46.74418674632119,sao paulo,SP
5886,-23.6841480313636,-46.792640771163946,sao paulo,SP
88034,-27.583939046915507,-48.50284697919665,florianopolis,SC
13973,-22.45460216446563,-46.80555652039487,itapira,SP
13845,-22.35828874122001,-46.94513823465893,mogi-guacu,SP
11925,-24.755693318361924,-47.5626826523005,ilha comprida,SP
75805,-17.876500006057867,-51.71943343997603,jatai,GO
71596,-15.6732451682613,-47.8419926977062,brasilia,DF
2736,-23.489741828755253,-46.690858733971936,sao paulo,SP
78300,-14.626551398032523,-57.48954066232516,tangara da serra,MT
35620,-19.14852376290123,-45.456108786218,abaete,MG
30260,-19.92734893260925,-43.91002247745413,belo horizonte,MG
14110,-21.24146541825844,-47.82684153649949,bonfim paulista,SP
19295,-22.54065715805103,-52.18066124104769,teodoro sampaio,SP
18240,-23.490486459458047,-48.421102550610776,angatuba,SP
8740,-23.54638578164183,-46.213343265947,mogi das cruzes,SP
35588,-20.293004521771547,-45.53859750586012,arcos,MG
90410,-30.04044135443471,-51.19557504302037,porto alegre,RS
35171,-19.535306168281338,-42.59911050097926,coronel fabriciano,MG
37706,-21.80339015132454,-46.52042992517899,poços de caldas,MG
16204,-21.299983833383383,-50.35259442084864,birigui,SP
37410,-21.68471484826357,-45.26045205386048,tres coracoes,MG
5268,-23.433930492094152,-46.79362481432854,sao paulo,SP
4904,-23.67218682209016,-46.73972013711119,sao paulo,SP
23821,-22.87201191914216,-43.78941811357148,itaguai,RJ
4410,-23.679705396746822,-46.65174356296407,sao paulo,SP
94480,-30.077221692498863,-51.10859801432658,viamao,RS
91120,-29.98852362392521,-51.126315589243376,porto alegre,RS
22021,-22.96412950790585,-43.176994250072106,rio de janeiro,RJ
3978,-23.62154129370504,-46.50846546594924,sao paulo,SP
88036,-27.58717458560804,-48.52364301930282,florianopolis,SC
18682,-22.60044171644482,-48.794361660076056,lencois paulista,SP
76270,-15.869407855935966,-50.86785209547188,jussara,GO
3047,-23.54068891118931,-46.60179036511051,sao paulo,SP
6642,-23.556040134157293,-46.87507551112186,jandira,SP
21810,-22.87775552207277,-43.458111,rio de janeiro,RJ
33350,-19.71427416245901,-43.98261231429343,sao jose da lapa,MG
72430,-16.009287413590233,-48.06629700416028,brasilia,DF
93180,-29.695470500726746,-51.24585214829462,portão,RS
88131,-27.654377672079743,-48.67342469717691,palhoca,SC
19907,-22.97317399362336,-49.87688500069248,ourinhos,SP
3461,-23.56708167868285,-46.52454873776685,sao paulo,SP
12120,-22.971665503750906,-45.54588161518262,tremembe,SP
1217,-23.53371877324141,-46.649517103381655,são paulo,SP
6240,-23.50357122508515,-46.80652246139437,osasco,SP
2977,-23.471689212098536,-46.71400533241094,sao paulo,SP
3801,-23.501549797391647,-46.49098221288013,sao paulo,SP
74805,-16.69186436760148,-49.2350180849254,goiania,GO
5095,-23.512429943265925,-46.72099875813691,sao paulo,SP
3211,-23.604347210658432,-46.55370318206478,são paulo,SP
22411,-22.97707214556945,-43.19827460244348,rio de janeiro,RJ
97300,-30.334627463987257,-54.3349329711472,sao gabriel,RS
55125,-8.00567074101093,-36.05892497483058,toritama,PE
37550,-22.25850890101812,-45.92794822036991,pouso alegre,MG
85858,-25.53306557470307,-54.54139599008315,foz do iguaçu,PR
84020,-25.087345082982303,-50.1522800821456,ponta grossa,PR
92130,-29.960143953084494,-51.15830415277864,canoas,RS
21321,-22.89486388118357,-43.36314587797116,rio de janeiro,RJ
95560,-29.33982620750344,-49.72644838052713,torres,RS
35680,-20.081458959836315,-44.57045740499899,itauna,MG
96420,-31.358519769220628,-54.0851511546532,bage,RS
37060,-21.584566192924907,-45.42234658348086,varginha,MG
3940,-23.592459551762943,-46.49991954815626,sao paulo,SP
38706,-18.620451940792385,-46.51144339832587,patos de minas,MG
38082,-19.756353740492816,-47.89822661878932,uberaba,MG
5813,-23.6536330335853,-46.7325940387212,sao paulo,SP
20511,-22.92625036219633,-43.23721279961335,rio de janeiro,RJ
26175,-22.725710728865177,-43.342428567053815,belford roxo,RJ
30493,-19.972806317242725,-43.96515424591718,belo horizonte,MG
22261,-22.95481926395057,-43.197992826677776,rio de janeiro,RJ
13500,-22.40056766707428,-47.56441643889242,rio claro,SP
79640,-20.76632347443734,-51.717874481638944,tres lagoas,MS
4204,-23.58537366973432,-46.60660597471713,sao paulo,SP
36090,-21.68950890813088,-43.43267438106646,juiz de fora,MG
91040,-30.00841478766813,-51.16417785137627,porto alegre,RS
7190,-23.46000272745108,-46.49469066847478,guarulhos,SP
30455,-19.968563146834693,-43.96444713514928,belo horizonte,MG
14835,-21.50822272897616,-48.15486674593439,motuca,SP
13025,-22.904721231059423,-47.051966893534384,campinas,SP
14240,-21.279443192826925,-47.29870192590796,cajuru,SP
30492,-19.9690414565756,-43.9654402142651,belo horizonte,MG
31230,-19.89749355314792,-43.95591408145309,belo horizonte,MG
83704,-25.576108543907,-49.42571577390154,araucária,PR
46550,-13.125799033699447,-42.29349310863479,rio do pires,BA
59600,-5.193770584813823,-37.34360488667319,mossoro,RN
39600,-16.855462813155686,-42.06073347744355,aracuai,MG
8120,-23.49914623175025,-46.39690939301168,sao paulo,SP
15773,-20.38868099999999,-50.94843585982183,nova canaa paulista,SP
35666,-19.50986996962752,-44.67472555286054,maravilhas,MG
5594,-23.584285445467103,-46.74041170191586,sao paulo,SP
74223,-16.710869999999947,-49.26760549999996,goiania,GO
21860,-22.860451659463628,-43.51112367700281,rio de janeiro,RJ
20550,-22.918514459057103,-43.23308260075591,rio de janeiro,RJ
6365,-23.56037861184004,-46.84952864315271,carapicuiba,SP
78455,-13.06450876472043,-55.93576305295605,lucas do rio verde,MT
74413,-16.68185236825071,-49.30035417526802,goiania,GO
25715,-22.474623869344487,-43.163444108477,petropolis,RJ
89871,-26.719427620307897,-53.04474702443552,serra alta,SC
3677,-23.51590851624439,-46.49720362822439,são paulo,SP
5868,-23.66218089752657,-46.77844971454905,sao paulo,SP
89905,-26.76864767291371,-53.63729099999999,bandeirante,SC
87013,-23.423844828168264,-51.93918780940229,maringa,PR
1424,-23.56701483374692,-46.66237134540368,sao paulo,SP
39827,-17.804320159094015,-41.78417291164432,poté,MG
16880,-21.21475267535732,-50.86537073195125,valparaiso,SP
6416,-23.48750062911793,-46.89191670974445,barueri,SP
